Année	Série	Lieu	Session	Sujet
1998	TECHN.	MÉTROPOLE	REMPLACEMENT	L'histoire des hommes est-elle uniquement déterminée par les circonstances ?
1998	TECHN.	MÉTROPOLE	REMPLACEMENT	L'art s'adresse-t-il à tous ?
1998	ES	NOUVELLE-CALÉDONIE	NORMALE	La satisfaction des besoins est-elle le fondement des échanges entre les hommes ?
1998	ES	NOUVELLE-CALÉDONIE	NORMALE	Un homme libre est-il un homme sans obligation ?
1998	L	NOUVELLE-CALÉDONIE	NORMALE	Est-il vrai que les hommes n'ont que le gouvernement qu'ils méritent ?
1998	L	NOUVELLE-CALÉDONIE	NORMALE	Prévoir, est-ce expliquer ?
1998	S	NOUVELLE-CALÉDONIE	NORMALE	L'imaginaire n'est-il qu'un refuge ?
1998	S	NOUVELLE-CALÉDONIE	NORMALE	Une communication véritablement humaine peut-elle se passer de la parole ?
1998	TECHN.	NOUVELLE-CALÉDONIE	NORMALE	Reconnaître la vérité, est-ce renoncer à sa liberté de penser ?
1998	TECHN.	NOUVELLE-CALÉDONIE	NORMALE	Est-ce pour mieux comprendre le présent que l'on étudie l'histoire ?
1998	ES	POLYNÉSIE	NORMALE	N'y a-t-il que des passions déraisonnables ?
1998	ES	POLYNÉSIE	NORMALE	Une connaissance scientifique du vivant est-elle possible ?
1998	S	POLYNÉSIE	NORMALE	Que peut-on savoir de soi ?
1998	S	POLYNÉSIE	NORMALE	L'imagination enrichit-elle la connaissance ?
1998	TECHN.	POLYNÉSIE	NORMALE	Faut-il s'être d'abord trompé pour pouvoir parvenir à la vérité ?
1998	TECHN.	POLYNÉSIE	NORMALE	Serions-nous plus libres sans machines ?
1998	ES	POLYNÉSIE	REMPLACEMENT	L'homme est-il par nature un être religieux ?
1998	ES	POLYNÉSIE	REMPLACEMENT	Tout le monde est-il artiste ?
1998	S	POLYNÉSIE	REMPLACEMENT	Peut-on faire plus que son devoir ?
1998	S	POLYNÉSIE	REMPLACEMENT	La science est-elle en mesure de dicter des conclusions morales ?
1998	L	SPORTIFS HAUT NIVEAU	NORMALE	L'histoire nous permet-elle de savoir qui nous sommes ?
1998	L	SPORTIFS HAUT NIVEAU	NORMALE	Peut-on combattre une croyance par le raisonnement ?
1998	S	SPORTIFS HAUT NIVEAU	NORMALE	L'apprentissage de la liberté peut-il se faire sans contraintes ?
1998	S	SPORTIFS HAUT NIVEAU	NORMALE	La présence d'autrui nous évite-t-elle la solitude ?
1998	TECHN.	SPORTIFS HAUT NIVEAU	NORMALE	Une vérité est-elle discutable ?
1998	TECHN.	SPORTIFS HAUT NIVEAU	NORMALE	Est-ce la volonté du plus grand nombre qui fonde le droit ?
1998	ES	SPORTIFS HAUT NIVEAU	REMPLACEMENT	L'exigence de la vérité est-elle compatible avec le souci d'être tolérant ?
1998	ES	SPORTIFS HAUT NIVEAU	REMPLACEMENT	Faut-il renoncer à faire du travail une valeur ?
1999	ES	AMÉRIQUE DU NORD	NORMALE	Sommes-nous maîtres de nos paroles ?
1999	ES	AMÉRIQUE DU NORD	NORMALE	L'amour du beau s'apprend-il ?
1999	L	AMÉRIQUE DU NORD	NORMALE	Pourquoi échangeons-nous ?
1999	L	AMÉRIQUE DU NORD	NORMALE	Une théorie sans expérience nous apprend-elle quelque chose ?
1999	S	AMÉRIQUE DU NORD	NORMALE	Peut-on concevoir une société sans travail ?
1999	S	AMÉRIQUE DU NORD	NORMALE	Le rôle de l'historien est-il de juger ?
1999	L	AMÉRIQUE DU SUD	NORMALE	Est-il possible de choisir ses sentiments ?
1999	L	AMÉRIQUE DU SUD	NORMALE	L'État est-il l'ennemi de l'individu ?
1999	S	AMÉRIQUE DU SUD	NORMALE	Y a-t-il une compétence politique ?
1999	S	AMÉRIQUE DU SUD	NORMALE	Les sens sont-ils notre unique source de connaissance ?
1999	S	AMÉRIQUE DU SUD	REMPLACEMENT	Qu'est-ce qu'une oeuvre d'art réussie ?
1999	S	AMÉRIQUE DU SUD	REMPLACEMENT	La fonction de l'histoire est-elle de préserver le souvenir ?
1999	ES	ANTILLES	NORMALE	Doit-on le respect au vivant ?
1999	ES	ANTILLES	NORMALE	La liberté est-elle possible sans le courage ?
1999	L	ANTILLES	NORMALE	Qu'est-ce qu'un homme juste ?
1999	L	ANTILLES	NORMALE	Changer, est-ce devenir quelqu'un d'autre ?
1999	S	ANTILLES	NORMALE	Le développement des sciences est-il recherche du savoir ou de la puissance ?
1999	S	ANTILLES	NORMALE	“Vivre l'instant présent” : est-ce une règle de vie satisfaisante ?
1999	TECHN.	ANTILLES	NORMALE	La loi n'a-t-elle pour fin que la sécurité ?
1999	TECHN.	ANTILLES	NORMALE	Un objet technique peut-il être objet d'art ?
1999	ES	ANTILLES	REMPLACEMENT	La théorie permet-elle de négliger l'expérience ?
1999	ES	ANTILLES	REMPLACEMENT	N'échange-t-on que des biens ?
1999	L	ANTILLES	REMPLACEMENT	Leurs passions divisent-elles les hommes ?
1999	L	ANTILLES	REMPLACEMENT	Pourquoi revendique-t-on le droit d'être citoyen ?
1999	S	ANTILLES	REMPLACEMENT	Que convient-il d'entendre par “avoir tout pour être heureux” ?
1999	S	ANTILLES	REMPLACEMENT	Ce que la morale interdit, l'État peut-il le prescrire ?
1999	TECHN.	ANTILLES	REMPLACEMENT	La liberté est-elle le premier des droits ?
1999	TECHN.	ANTILLES	REMPLACEMENT	L'accord entre les hommes est-il un critère suffisant de la vérité ?
1999	S	ESPAGNE	SECOURS	Peut-on, au nom de la morale, condamner un artiste pour l'une de ses oeuvres ?
1999	S	ESPAGNE	SECOURS	Le conflit des opinions est-il un effet de l'ignorance ?
1999	ES	ÉTRANGER GROUPE 1	NORMALE	La liberté est-elle notre plus grand bien ?
1999	ES	ÉTRANGER GROUPE 1	NORMALE	Faut-il avoir vécu un événement pour le comprendre ?
1999	L	ÉTRANGER GROUPE 1	NORMALE	L'invention technique relève-t-elle de la raison ou de l'imagination ?
1999	L	ÉTRANGER GROUPE 1	NORMALE	Faut-il choisir entre être heureux et être libre ?
1999	S	ÉTRANGER GROUPE 1	NORMALE	La vérité peut-elle laisser indifférent ?
1999	S	ÉTRANGER GROUPE 1	NORMALE	Le beau peut-il ne pas plaire ?
1999	TECHN.	ÉTRANGER GROUPE 1	NORMALE	Peut-on apprendre à aimer une oeuvre d'art ?
1999	TECHN.	ÉTRANGER GROUPE 1	NORMALE	Que recherche-t-on en réclamant toujours plus de liberté ?
1999	L	INDE	NORMALE	Le passé a-t-il plus de réalité que le futur ?
1999	L	INDE	NORMALE	Peut-on dire que la connaissance scientifique consiste à substituer à la sensibilité de l'homme celle d'un instrument de mesure ?
1999	S	INDE	NORMALE	La rationalité scientifique satisfait-elle tous les besoins de la raison ?
1999	S	INDE	NORMALE	La recherche du bonheur est-elle nécessairement immorale ?
1999	TECHN.	INDE	NORMALE	L'art doit-il s'intéresser à la laideur ?
1999	TECHN.	INDE	NORMALE	La connaissance du passé est-elle toujours utile ?
1999	ES	JAPON	NORMALE	L'État doit-il reconnaître des limites à sa puissance ?
1999	ES	JAPON	NORMALE	Le respect d'autrui exclut-il toute passion ?
1999	L	JAPON	NORMALE	Une société peut-elle être objet de connaissance ?
1999	L	JAPON	NORMALE	Peut-on échapper à son temps ?
1999	S	JAPON	NORMALE	Promettre, est-ce renoncer à sa liberté ?
1999	S	JAPON	NORMALE	Qu'est-ce que penser avec rigueur ?
1999	L	JAPON	REMPLACEMENT	Le progrès technique peut-il combler toutes les attentes de l'humanité ?
1999	L	JAPON	REMPLACEMENT	Pourquoi tenons-nous à être reconnus ?
1999	ES	LA RÉUNION	NORMALE	Pourquoi veut-on être libre ?
1999	ES	LA RÉUNION	NORMALE	Est-ce aux sciences qu'il faut demander la vérité sur l'homme ?
1999	L	LA RÉUNION	NORMALE	L'État n'est-il nécessaire que parce que les hommes manquent de morale ?
1999	L	LA RÉUNION	NORMALE	Les historiens refont-ils l'histoire ?
1999	S	LA RÉUNION	NORMALE	Peut-on tout prévoir ?
1999	S	LA RÉUNION	NORMALE	Les devoirs sont-ils seulement des contraintes ?
1999	TECHN.	LA RÉUNION	NORMALE	Comment peut-on distinguer l'histoire de la fiction ?
1999	TECHN.	LA RÉUNION	NORMALE	De quoi la technique nous libère-t-elle ?
1999	ES	LIBAN	NORMALE	Pourquoi est-il nécessaire de bien parler ?
1999	ES	LIBAN	NORMALE	Doit-on se soucier du passé ?
1999	L	LIBAN	NORMALE	Le réel se réduit-il à ce que l'on perçoit ?
1999	L	LIBAN	NORMALE	Le travail est-il en lui-même aliénation ?
1999	S	LIBAN	NORMALE	L'usage de la force par l'État est-il légitime ?
1999	S	LIBAN	NORMALE	La philosophie change-t-elle le monde ?
1999	ES	MÉTROPOLE	NORMALE	Peut-on se mentir à soi-même ?
1999	ES	MÉTROPOLE	NORMALE	À quelles conditions une activité est-elle un travail ?
1999	S	MÉTROPOLE	NORMALE	À quoi reconnaît-on qu'un événement est historique ?
1999	S	MÉTROPOLE	NORMALE	La liberté humaine est-elle limitée par la nécessité de travailler ?
1999	STI AA	MÉTROPOLE	NORMALE	Juge-t-on du beau ou le perçoit-on ?
1999	STI AA	MÉTROPOLE	NORMALE	Le droit nous dit-il ce qu'il est juste de faire ?
1999	TECHN.	MÉTROPOLE	NORMALE	Peut-il y avoir savoir-faire sans savoir ?
1999	TECHN.	MÉTROPOLE	NORMALE	Faire régner la justice, est-ce seulement appliquer le droit ?
1999	ES	MÉTROPOLE	REMPLACEMENT	À quoi peut-on reconnaître la liberté de l'esprit ?
1999	ES	MÉTROPOLE	REMPLACEMENT	Quel rôle joue l'hypothèse dans la recherche de la vérité ?
1999	L	MÉTROPOLE	REMPLACEMENT	Peut-on considérer l'histoire tout à la fois comme un savoir indispensable et comme une science impossible ?
1999	L	MÉTROPOLE	REMPLACEMENT	Un bonheur sans illusion est-il concevable ?
1999	S	MÉTROPOLE	REMPLACEMENT	Le malheur donne-t-il le droit d'être injuste ?
1999	S	MÉTROPOLE	REMPLACEMENT	La force de l'État est-elle nécessaire à la liberté des citoyens ?
1999	STI AA	MÉTROPOLE	REMPLACEMENT	La justice peut-elle se passer d'institutions ?
1999	STI AA	MÉTROPOLE	REMPLACEMENT	Peut-on être esclave de soi-même ?
1999	TECHN.	MÉTROPOLE	REMPLACEMENT	Toute vérité a-t-elle besoin d'être prouvée ?
1999	TECHN.	MÉTROPOLE	REMPLACEMENT	Être libre, est-ce ne se soumettre à rien ?
1999	L	MÉTROPOLE + LA RÉUNION	NORMALE	La philosophie peut-elle se passer d'une réflexion sur les sciences ?
1999	L	MÉTROPOLE + LA RÉUNION	NORMALE	Peut-on convaincre autrui qu'une oeuvre d'art est belle ?
1999	L	NOUVELLE-CALÉDONIE	NORMALE	La force de notre volonté est-elle autre chose que celle de nos désirs ?
1999	L	NOUVELLE-CALÉDONIE	NORMALE	Faut-il une méthode pour découvrir la vérité ?
1999	S	NOUVELLE-CALÉDONIE	NORMALE	Peut-on juger autrui ?
1999	S	NOUVELLE-CALÉDONIE	NORMALE	Dans quelle mesure les énoncés scientifiques peuvent-ils être considérés comme des vérités ?
1999	ES	POLYNÉSIE	NORMALE	Si la technique est libératrice, de quoi nous libère-t-elle ?
1999	ES	POLYNÉSIE	NORMALE	Puis-je invoquer l'inconscient sans ruiner la morale ?
1999	L	POLYNÉSIE	NORMALE	À quoi servent les preuves ?
1999	L	POLYNÉSIE	NORMALE	Y a-t-il un droit au travail ?
1999	S	POLYNÉSIE	NORMALE	La notion de vie a-t-elle un statut scientifique ?
1999	S	POLYNÉSIE	NORMALE	Faut-il chercher en toute chose l'efficacité ?
1999	TECHN.	POLYNÉSIE	NORMALE	Est-ce l'égalité des droits qui assure l'égalité des hommes ?
1999	TECHN.	POLYNÉSIE	NORMALE	Faut-il être raisonnable pour être libre ?
1999	ES	POLYNÉSIE	REMPLACEMENT	L'abus de pouvoir est-il inévitable ?
1999	ES	POLYNÉSIE	REMPLACEMENT	Le passé peut-il faire l'objet d'une connaissance scientifique ?
1999	S	POLYNÉSIE	REMPLACEMENT	Le bien s'impose-t-il à nous de la même manière que le vrai ?
1999	S	POLYNÉSIE	REMPLACEMENT	Travailler est-ce seulement produire ?
1999	TECHN.	POLYNÉSIE	REMPLACEMENT	Dire que l'art qu'il n'est pas utilitaire, est-ce dire qu'il est inutile ?
1999	TECHN.	POLYNÉSIE	REMPLACEMENT	Puis-je, au nom de ma conscience, refuser de me soumettre aux lois ?
1999	ES	SPORTIFS HAUT NIVEAU	NORMALE	Peut-on être juste avec les autres sans les aimer ?
1999	ES	SPORTIFS HAUT NIVEAU	NORMALE	La technique accroît-elle notre liberté ?
1999	L	SPORTIFS HAUT NIVEAU	NORMALE	Peut-on résister à la vérité ?
1999	L	SPORTIFS HAUT NIVEAU	NORMALE	Travailler, est-ce seulement mettre en oeuvre une technique ?
1999	S	SPORTIFS HAUT NIVEAU	NORMALE	L'expérience instruit-elle ?
1999	S	SPORTIFS HAUT NIVEAU	NORMALE	Le refus du travail a-t-il un sens ?
1999	L	TUNISIE	SECOURS	Peut-on être philosophe sans être savant ?
1999	L	TUNISIE	SECOURS	L'égalité des hommes est-elle un fait ou une idée ?
1999	S	TUNISIE	SECOURS	Y a-t-il une vérité en art ?
1999	S	TUNISIE	SECOURS	L'obéissance à une loi commune à tous est-elle une servitude ?
2000	ES	AMÉRIQUE DU NORD	NORMALE	Est-il raisonnable de lutter contre le temps ?
2000	ES	AMÉRIQUE DU NORD	NORMALE	Que vaut l'idée d'un droit international ?
2000	L	AMÉRIQUE DU NORD	NORMALE	Faut-il dire la science ou les sciences ?
2000	L	AMÉRIQUE DU NORD	NORMALE	Un pouvoir qui use de violence est-il un pouvoir fort ?
2000	S	AMÉRIQUE DU NORD	NORMALE	L'imagination est-elle créatrice ?
2000	S	AMÉRIQUE DU NORD	NORMALE	Comment sait-on qu'un autre être est conscient ?
2000	S	AMÉRIQUE DU SUD	NORMALE	Respecter autrui est-ce respecter sa différence ?
2000	S	AMÉRIQUE DU SUD	NORMALE	La philosophie peut-elle se passer de l'idée de vérité ?
2000	ES	ANTILLES	NORMALE	L'ordre s'oppose-t-il à la liberté ?
2000	ES	ANTILLES	NORMALE	L'historien peut-il se détacher du présent ?
2000	L	ANTILLES	NORMALE	N'y a-t-il de bonheur que dans l'instant ?
2000	L	ANTILLES	NORMALE	La liberté d'expression est-elle nécessaire à la liberté de penser ?
2000	S	ANTILLES	NORMALE	Peut-on prévoir l'avenir ?
2000	S	ANTILLES	NORMALE	L'oeuvre d'art nous met-elle en présence d'une vérité impossible à atteindre par d'autres voies ?
2000	TECHN.	ANTILLES	NORMALE	“Ceci n'est pas de l'art” : peut-on justifier ce jugement ?
2000	TECHN.	ANTILLES	NORMALE	La nature fait-elle bien les choses ?
2000	ES	ANTILLES	REMPLACEMENT	Une oeuvre d'art gagne-t-elle à être commentée ?
2000	ES	ANTILLES	REMPLACEMENT	Y a-t-il du nouveau dans l'histoire ?
2000	L	ANTILLES	REMPLACEMENT	Sait-on toujours ce que l'on dit ?
2000	L	ANTILLES	REMPLACEMENT	Maîtrise-t-on le temps ?
2000	S	ANTILLES	REMPLACEMENT	La recherche de l'objectivité dans la connaissance scientifique exclut-elle l'appel à l'imagination ?
2000	S	ANTILLES	REMPLACEMENT	L'homme est-il responsable de tout ce qu'il fait ?
2000	TECHN.	ANTILLES	REMPLACEMENT	Est-ce par la conscience qu'il faut définir l'homme ?
2000	TECHN.	ANTILLES	REMPLACEMENT	En quoi suis-je concerné par la liberté des autres ?
2000	ES	ASIE	NORMALE	Sommes-nous libres quand nous agissons mal ?
2000	ES	ASIE	NORMALE	Y a-t-il de l'intelligence dans les techniques ?
2000	L	ASIE	NORMALE	Qu'attendons-nous pour être heureux ?
2000	L	ASIE	NORMALE	L'irrationalité n'est-elle qu'une faiblesse de l'esprit ?
2000	S	ASIE	NORMALE	Le travail a-t-il une valeur morale ?
2000	S	ASIE	NORMALE	La recherche du bonheur est-elle un idéal égoïste ?
2000	ES	ÉTRANGER GROUPE 1	NORMALE	Les paroles engagent-elles tout autant que les actes ?
2000	ES	ÉTRANGER GROUPE 1	NORMALE	L'historien est-il un homme de science ?
2000	L	ÉTRANGER GROUPE 1	NORMALE	La politique est-elle l'affaire de tous ?
2000	L	ÉTRANGER GROUPE 1	NORMALE	Est-il raisonnable de donner un sens à tout ?
2000	S	ÉTRANGER GROUPE 1	NORMALE	Être juste est-ce être dans son droit ?
2000	S	ÉTRANGER GROUPE 1	NORMALE	Suffit-il de s'en tenir aux faits pour être dans le vrai ?
2000	TECHN.	ÉTRANGER GROUPE 1	NORMALE	Le technicien n'est-il qu'un exécutant ?
2000	TECHN.	ÉTRANGER GROUPE 1	NORMALE	Le droit d'expression autorise-t-il à soutenir n'importe quelle opinion ?
2000	TMD	GROUPEMENTS I-IV	REMPLACEMENT	La condition humaine peut-elle être transformée par la technique ?
2000	TMD	GROUPEMENTS I-IV	REMPLACEMENT	L'État est-il un mal nécessaire ?
2000	L	INDE	NORMALE	Peut-on tout exprimer ?
2000	L	INDE	NORMALE	Les différences sont-elles des inégalités ?
2000	S	INDE	NORMALE	Que peut nous apprendre une image ?
2000	S	INDE	NORMALE	L'amour peut-il être un devoir ?
2000	TECHN.	INDE	NORMALE	Peut-on être sûr d'avoir raison ?
2000	TECHN.	INDE	NORMALE	Pourquoi s'intéresse-t-on aux oeuvres d'art ?
2000	ES	LA RÉUNION	NORMALE	L'ignorance est-elle un obstacle à la liberté ?
2000	ES	LA RÉUNION	NORMALE	La technique peut-elle changer la condition humaine ?
2000	L	LA RÉUNION	NORMALE	Qui doit faire les lois ?
2000	L	LA RÉUNION	NORMALE	La connaissance scientifique progresse-t-elle par l'accumulation des observations ?
2000	S	LA RÉUNION	NORMALE	Sans langage, puis-je prendre conscience de moi-même ?
2000	S	LA RÉUNION	NORMALE	Le progrès technique change-t-il la condition humaine ?
2000	TECHN.	LA RÉUNION	REMPLACEMENT	Les hommes doivent-ils choisir entre l'exploitation de la nature et sa protection ?
2000	TECHN.	LA RÉUNION	REMPLACEMENT	La diversité des cultures fait-elle obstacle à l'unité du genre humain ?
2000	ES	LIBAN	NORMALE	Les techniques naissent-elles d'abord des besoins ?
2000	ES	LIBAN	NORMALE	La pensée de chacun perd-elle à se dire dans le langage de tous ?
2000	L	LIBAN	NORMALE	Le désir de savoir est-il naturel ?
2000	L	LIBAN	NORMALE	Peut-on apprendre à mourir ?
2000	S	LIBAN	NORMALE	Le vivant n'est-il que matière ?
2000	S	LIBAN	NORMALE	Pourquoi les hommes sont-ils injustes ?
2000	L	MÉTROPOLE	NORMALE	La mémoire suffit-elle à l'historien ?
2000	L	MÉTROPOLE	NORMALE	L'exigence de justice et celle de liberté sont-elles séparables ?
2000	ES	MÉTROPOLE	REMPLACEMENT	Connaître, est-ce expérimenter ?
2000	ES	MÉTROPOLE	REMPLACEMENT	Est-il légitime de penser que l'histoire se répète ?
2000	L	MÉTROPOLE	REMPLACEMENT	Les arts sont-ils un langage ?
2000	L	MÉTROPOLE	REMPLACEMENT	Est-ce un devoir de respecter la nature ?
2000	STI AA	MÉTROPOLE	REMPLACEMENT	Obéir, est-ce nécessairement se soumettre ?
2000	STI AA	MÉTROPOLE	REMPLACEMENT	En quel sens peut-on parler d'espaces imaginaires ?
2000	TECHN.	MÉTROPOLE	REMPLACEMENT	L'expérience de l'oeuvre d'art modifie-t-elle la conscience que nous avons du monde ?
2000	TECHN.	MÉTROPOLE	REMPLACEMENT	Peut-on être trop raisonnable ?
2000	ES	MÉTROPOLE + LA RÉUNION	NORMALE	L'art modifie-t-il notre rapport à la réalité ?
2000	ES	MÉTROPOLE + LA RÉUNION	NORMALE	Les sciences humaines pensent-elles l'homme comme un être prévisible ?
2000	S	MÉTROPOLE + LA RÉUNION	NORMALE	Les passions nous empêchent-elles de faire notre devoir ?
2000	S	MÉTROPOLE + LA RÉUNION	NORMALE	À quoi servent les sciences ?
2000	STI AA	MÉTROPOLE + LA RÉUNION	NORMALE	L'imagination peut-elle s'affranchir de toute contrainte ?
2000	STI AA	MÉTROPOLE + LA RÉUNION	NORMALE	À quoi tient la force des religions ?
2000	S	MÉTROPOLE + LA RÉUNION	REMPLACEMENT	Être libre consiste-t-il à se suffire à soi-même ?
2000	S	MÉTROPOLE + LA RÉUNION	REMPLACEMENT	Que veut-on dire quand on dit : “c'est beau” ?
2000	ES	NOUVELLE-CALÉDONIE	NORMALE	Nature et société sont-elles au même titre objet de science ?
2000	ES	NOUVELLE-CALÉDONIE	NORMALE	L'oeuvre d'art nous apprend-elle quelque chose ?
2000	L	NOUVELLE-CALÉDONIE	NORMALE	L'amitié peut-elle être le fondement de la vie en société ?
2000	L	NOUVELLE-CALÉDONIE	NORMALE	Pourquoi craindre la mort ?
2000	S	NOUVELLE-CALÉDONIE	NORMALE	Faut-il combattre les passions pour être libre ?
2000	S	NOUVELLE-CALÉDONIE	NORMALE	L'étude du passé rend-elle le présent plus étrange ou plus familier ?
2000	ES	NOUVELLE-CALÉDONIE	REMPLACEMENT	L'absence de passions est-elle une vertu ?
2000	ES	NOUVELLE-CALÉDONIE	REMPLACEMENT	La vérité est-elle un idéal périmé ?
2000	L	NOUVELLE-CALÉDONIE	REMPLACEMENT	Le citoyen doit-il obéir à l'État ou à sa conscience ?
2000	L	NOUVELLE-CALÉDONIE	REMPLACEMENT	L'existence du mal met-elle en échec la raison ?
2000	S	NOUVELLE-CALÉDONIE	REMPLACEMENT	À quelles conditions une action est-elle libre ?
2000	S	NOUVELLE-CALÉDONIE	REMPLACEMENT	Sommes-nous responsables de l'avenir ?
2000	ES	POLYNÉSIE	NORMALE	Peut-on avoir peur d'être libre ?
2000	ES	POLYNÉSIE	NORMALE	À quoi reconnaît-on qu'une découverte est scientifique ?
2000	L	POLYNÉSIE	NORMALE	A quelles conditions peut-on contester la loi ?
2000	L	POLYNÉSIE	NORMALE	Pour bien agir, faut-il vouloir le bien d'autrui ?
2000	S	POLYNÉSIE	NORMALE	Les passions sont-elles à l'origine des désordres politiques ?
2000	S	POLYNÉSIE	NORMALE	Un homme peut-il en juger un autre ?
2000	TECHN.	POLYNÉSIE	NORMALE	Est-il légitime de réglementer le développement des techniques ?
2000	TECHN.	POLYNÉSIE	NORMALE	Le présent peut-il s'expliquer intégralement par l'histoire ?
2000	ES	POLYNÉSIE	REMPLACEMENT	L'art peut-il être un refuge ?
2000	ES	POLYNÉSIE	REMPLACEMENT	Un amour passionné est-il un véritable amour ?
2000	L	POLYNÉSIE	REMPLACEMENT	Les hommes sont-ils des êtres à part dans la nature ?
2000	L	POLYNÉSIE	REMPLACEMENT	Les connaissances scientifiques sont-elles vraies ?
2000	S	POLYNÉSIE	REMPLACEMENT	Pourquoi revenir sur le passé ?
2000	S	POLYNÉSIE	REMPLACEMENT	La morale s'apprend-elle ?
2001	ES	AMÉRIQUE DU NORD	NORMALE	Est-il nécessaire de pouvoir pour vouloir ?
2001	ES	AMÉRIQUE DU NORD	NORMALE	Est-il raisonnable de se quereller pour des mots ?
2001	L	AMÉRIQUE DU NORD	NORMALE	De quoi sommes-nous responsables ?
2001	L	AMÉRIQUE DU NORD	NORMALE	Le désir peut-il être désintéressé ?
2001	S	AMÉRIQUE DU NORD	NORMALE	Suis-je libre de penser ce que je veux ?
2001	S	AMÉRIQUE DU NORD	NORMALE	N'est-on moral que par intérêt ?
